paper_title,author,year,journal,dataset,dataset_size,num_inputs,classes,train_size,test_size,method,situation,error,error_sd,tuning,ntree,mtry,evaluation,comparison
Extremely randomised trees,Geurts et al.,2006,Machine Learning,waveform,3300,21,3,300,4700,erf-boot,allround,16.59,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,twonorm,3300,20,2,300,9700,erf-boot,allround,3.47,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,ringnorm,3300,20,2,300,9700,erf-boot,allround,3.54,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vehicle,846,18,4,761,85,erf-boot,allround,25.72,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vowel,990,10,11,891,99,erf-boot,allround,2.28,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,segment,2310,19,7,2079,231,erf-boot,allround,2,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,spam,4601,57,2,3221,1380,erf-boot,allround,4.36,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,satellite,6435,36,6,4435,2000,erf-boot,allround,8.97,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,pendigits,10992,16,10,7494,3498,erf-boot,allround,0.77,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,dig44,18000,16,10,9000,9000,erf-boot,allround,4.82,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,letters,20000,16,26,10000,10000,erf-boot,allround,4.24,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,isolet,7797,617,26,6238,1559,erf-boot,allround,8.52,NA,default,100,sqrt(p),10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,waveform,3300,21,3,300,4700,erf,allround,18.02,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,twonorm,3300,20,2,300,9700,erf,allround,3.15,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,ringnorm,3300,20,2,300,9700,erf,allround,5.39,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vehicle,846,18,4,761,85,erf,allround,27.22,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vowel,990,10,11,891,99,erf,allround,2.22,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,segment,2310,19,7,2079,231,erf,allround,2.57,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,spam,4601,57,2,3221,1380,erf,allround,4.64,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,satellite,6435,36,6,4435,2000,erf,allround,9.31,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,pendigits,10992,16,10,7494,3498,erf,allround,0.96,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,dig44,18000,16,10,9000,9000,erf,allround,5.4,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,letters,20000,16,26,10000,10000,erf,allround,5.46,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,isolet,7797,617,26,6238,1559,erf,allround,19.68,NA,none,100,1,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,waveform,3300,21,3,300,4700,erf,allround,17.77,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,twonorm,3300,20,2,300,9700,erf,allround,5.14,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,ringnorm,3300,20,2,300,9700,erf,allround,5.53,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vehicle,846,18,4,761,85,erf,allround,24.09,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vowel,990,10,11,891,99,erf,allround,2.14,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,segment,2310,19,7,2079,231,erf,allround,1.48,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,spam,4601,57,2,3221,1380,erf,allround,4.38,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,satellite,6435,36,6,4435,2000,erf,allround,8.18,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,pendigits,10992,16,10,7494,3498,erf,allround,0.61,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,dig44,18000,16,10,9000,9000,erf,allround,4.73,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,letters,20000,16,26,10000,10000,erf,allround,4.23,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,isolet,7797,617,26,6238,1559,erf,allround,8.28,NA,none,100,all,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,waveform,3300,21,3,300,4700,knn,allround,18.35,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,twonorm,3300,20,2,300,9700,knn,allround,2.78,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,ringnorm,3300,20,2,300,9700,knn,allround,36.22,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vehicle,846,18,4,761,85,knn,allround,28.09,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,vowel,990,10,11,891,99,knn,allround,1.21,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,segment,2310,19,7,2079,231,knn,allround,3.54,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,spam,4601,57,2,3221,1380,knn,allround,9.48,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,satellite,6435,36,6,4435,2000,knn,allround,9.37,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,pendigits,10992,16,10,7494,3498,knn,allround,0.63,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,dig44,18000,16,10,9000,9000,knn,allround,4.42,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,letters,20000,16,26,10000,10000,knn,allround,6.33,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Extremely randomised trees,Geurts et al.,2006,Machine Learning,isolet,7797,617,26,6238,1559,knn,allround,15.45,NA,optimal-test,NA,NA,10 runs train/test,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),german credit,1000,20,2,NA,NA,rf,allround,24.8,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),waveform,5000,21,3,NA,NA,rf,allround,15.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),horse,368,22,2,NA,NA,rf,allround,14.2,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),parkinsons,195,22,2,NA,NA,rf,allround,10.8,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),auto,205,25,6,NA,NA,rf,allround,24.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hypo,3163,25,2,NA,NA,rf,allround,1.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sick,2800,29,2,NA,NA,rf,allround,2.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ionosphere,351,34,2,NA,NA,rf,allround,6.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),anneal,898,38,5,NA,NA,rf,allround,5.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ada,4147,48,2,NA,NA,rf,allround,16,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sonar,208,60,2,NA,NA,rf,allround,19.7,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hillvalley,606,100,2,NA,NA,rf,allround,45.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),musk,476,166,2,NA,NA,rf,allround,13.5,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arrhythmia,452,279,13,NA,NA,rf,allround,31.8,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),madelon,2000,500,2,NA,NA,rf,allround,32.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),gina,3153,970,2,NA,NA,rf,allround,7.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hiva,3845,1617,2,NA,NA,rf,allround,3.3,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arcene,100,10000,2,NA,NA,rf,allround,24,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),german credit,1000,20,2,NA,NA,rrf,select,25,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),waveform,5000,21,3,NA,NA,rrf,select,15.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),horse,368,22,2,NA,NA,rrf,select,15.3,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),parkinsons,195,22,2,NA,NA,rrf,select,10.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),auto,205,25,6,NA,NA,rrf,select,24.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hypo,3163,25,2,NA,NA,rrf,select,1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sick,2800,29,2,NA,NA,rrf,select,1.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ionosphere,351,34,2,NA,NA,rrf,select,7.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),anneal,898,38,5,NA,NA,rrf,select,6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ada,4147,48,2,NA,NA,rrf,select,16.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sonar,208,60,2,NA,NA,rrf,select,21.7,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hillvalley,606,100,2,NA,NA,rrf,select,48.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),musk,476,166,2,NA,NA,rrf,select,85.3,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arrhythmia,452,279,13,NA,NA,rrf,select,30.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),madelon,2000,500,2,NA,NA,rrf,select,29.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),gina,3153,970,2,NA,NA,rrf,select,8.5,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hiva,3845,1617,2,NA,NA,rrf,select,3.3,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arcene,100,10000,2,NA,NA,rrf,select,31.7,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),german credit,1000,20,2,NA,NA,rboost-select,select,25,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),waveform,5000,21,3,NA,NA,rboost-select,select,15.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),horse,368,22,2,NA,NA,rboost-select,select,14.7,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),parkinsons,195,22,2,NA,NA,rboost-select,select,10.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),auto,205,25,6,NA,NA,rboost-select,select,24.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hypo,3163,25,2,NA,NA,rboost-select,select,1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sick,2800,29,2,NA,NA,rboost-select,select,2,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ionosphere,351,34,2,NA,NA,rboost-select,select,7.2,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),anneal,898,38,5,NA,NA,rboost-select,select,5.9,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),ada,4147,48,2,NA,NA,rboost-select,select,16.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),sonar,208,60,2,NA,NA,rboost-select,select,22.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hillvalley,606,100,2,NA,NA,rboost-select,select,48.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),musk,476,166,2,NA,NA,rboost-select,select,14.7,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arrhythmia,452,279,13,NA,NA,rboost-select,select,30.1,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),madelon,2000,500,2,NA,NA,rboost-select,select,32.5,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),gina,3153,970,2,NA,NA,rboost-select,select,8.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),hiva,3845,1617,2,NA,NA,rboost-select,select,2.3,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),arcene,100,10000,2,NA,NA,rboost-select,select,32.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),german credit,1000,20,2,NA,NA,CFS-select,select,29.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),waveform,5000,21,3,NA,NA,CFS-select,select,15.4,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
Feature selection via regularised trees,Deng and Runger,2012,Neural Networks (IJCNN),horse,368,22,2,NA,NA,CFS-select,select,17.6,NA,default,200,sqrt(p),10 runs 2-cv,paired t-test
